CLIENTE|3|Laura García|lauragarcía@email.com|908461742
CUENTA|103|3|4047.73|Ahorros
CLIENTE|6|María Díaz|maríadíaz@email.com|930294695
CUENTA|106|6|6250.03|Corriente
CLIENTE|9|Pedro Martín|pedromartín@email.com|955466614
CUENTA|109|9|5491.85|Ahorros
CLIENTE|12|Juan Díaz|juandíaz@email.com|912136502
CUENTA|112|12|4383.67|Ahorros
CLIENTE|15|Carlos Pérez|carlospérez@email.com|901182673
CUENTA|115|15|4594.73|Ahorros
CLIENTE|18|Luis Díaz|luisdíaz@email.com|973494875
CUENTA|118|18|4359.65|Ahorros
CLIENTE|21|Carmen Rodríguez|carmenrodríguez@email.com|955411459
CUENTA|121|21|8069.12|Corriente
CLIENTE|24|Luis García|luisgarcía@email.com|930416928
CUENTA|124|24|7851.49|Corriente
CLIENTE|27|Pedro García|pedrogarcía@email.com|967037486
CUENTA|127|27|2509.07|Ahorros
CLIENTE|30|Juan Díaz|juandíaz@email.com|976547205
CUENTA|130|30|5498.13|Ahorros
CLIENTE|33|Laura Sánchez|laurasánchez@email.com|914208202
CUENTA|133|33|6993.38|Corriente
CLIENTE|36|Pedro Rodríguez|pedrorodríguez@email.com|941976386
CUENTA|136|36|3053.57|Ahorros
CLIENTE|39|Pedro López|pedrolópez@email.com|963059353
CUENTA|139|39|1102.56|Ahorros
CLIENTE|42|Pedro Martín|pedromartín@email.com|988266915
CUENTA|142|42|3073.64|Corriente
CLIENTE|45|Laura Díaz|lauradíaz@email.com|926813966
CUENTA|145|45|8646.11|Ahorros
CLIENTE|48|Carlos González|carlosgonzález@email.com|975048738
CUENTA|148|48|3433.33|Ahorros
CLIENTE|51|Carlos López|carloslópez@email.com|967815255
CUENTA|151|51|2624.38|Ahorros
CLIENTE|54|Ana Rodríguez|anarodríguez@email.com|921464161
CUENTA|154|54|5721.06|Ahorros
CLIENTE|57|Luis Sánchez|luissánchez@email.com|927837025
CUENTA|157|57|3170.26|Ahorros
CLIENTE|60|Laura García|lauragarcía@email.com|989516059
CUENTA|160|60|8797.22|Ahorros
CLIENTE|63|María Martín|maríamartín@email.com|973621459
CUENTA|163|63|3690.18|Corriente
CLIENTE|66|Ana Díaz|anadíaz@email.com|900572395
CUENTA|166|66|9792.69|Ahorros
CLIENTE|69|María Pérez|maríapérez@email.com|949031438
CUENTA|169|69|4552.47|Ahorros
CLIENTE|72|Carmen Díaz|carmendíaz@email.com|940439651
CUENTA|172|72|6548.23|Corriente
CLIENTE|75|Pedro Díaz|pedrodíaz@email.com|919512313
CUENTA|175|75|1059.12|Ahorros
CLIENTE|78|Laura González|lauragonzález@email.com|986436597
CUENTA|178|78|5790.41|Ahorros
CLIENTE|81|Pedro García|pedrogarcía@email.com|975830791
CUENTA|181|81|9555.45|Corriente
CLIENTE|84|Juan García|juangarcía@email.com|985606312
CUENTA|184|84|5735.54|Ahorros
CLIENTE|87|Carmen González|carmengonzález@email.com|939971873
CUENTA|187|87|9400.33|Corriente
CLIENTE|90|Laura Martín|lauramartín@email.com|999207520
CUENTA|190|90|5771.26|Corriente
CLIENTE|93|Laura Pérez|laurapérez@email.com|927461011
CUENTA|193|93|4361.80|Ahorros
CLIENTE|96|Pedro Pérez|pedropérez@email.com|931397501
CUENTA|196|96|1660.37|Ahorros
CLIENTE|99|Carlos Rodríguez|carlosrodríguez@email.com|998754723
CUENTA|199|99|4971.41|Ahorros
CLIENTE|102|Luis García|luisgarcía@email.com|906314123
CUENTA|202|102|8015.64|Ahorros
CLIENTE|105|Pedro Díaz|pedrodíaz@email.com|990755445
CUENTA|205|105|4183.74|Ahorros
CLIENTE|108|Carmen Rodríguez|carmenrodríguez@email.com|909940723
CUENTA|208|108|2241.96|Corriente
CLIENTE|111|Juan Pérez|juanpérez@email.com|924461589
CUENTA|211|111|4082.08|Corriente
CLIENTE|114|Carmen Díaz|carmendíaz@email.com|983263443
CUENTA|214|114|4989.63|Ahorros
CLIENTE|117|Juan González|juangonzález@email.com|945599899
CUENTA|217|117|2483.49|Corriente
CLIENTE|120|Pedro López|pedrolópez@email.com|915066359
CUENTA|220|120|2779.39|Ahorros
CLIENTE|123|María Rodríguez|maríarodríguez@email.com|964985201
CUENTA|223|123|3380.21|Ahorros
