CLIENTE|2|María García|maríagarcía@email.com|999610947
CUENTA|102|2|5471.50|Ahorros
CLIENTE|5|Ana Sánchez|anasánchez@email.com|928262682
CUENTA|105|5|7054.82|Corriente
CLIENTE|8|Luis Pérez|luispérez@email.com|995964975
CUENTA|108|8|6036.23|Ahorros
CLIENTE|11|Ana García|anagarcía@email.com|912880043
CUENTA|111|11|5000.19|Ahorros
CLIENTE|14|Carlos Martín|carlosmartín@email.com|983531970
CUENTA|114|14|3172.52|Corriente
CLIENTE|17|María Pérez|maríapérez@email.com|964642685
CUENTA|117|17|5770.03|Corriente
CLIENTE|20|Pedro Rodríguez|pedrorodríguez@email.com|927806109
CUENTA|120|20|7334.28|Corriente
CLIENTE|23|Carlos Rodríguez|carlosrodríguez@email.com|934099683
CUENTA|123|23|8835.22|Ahorros
CLIENTE|26|Carlos López|carloslópez@email.com|987124902
CUENTA|126|26|6252.39|Corriente
CLIENTE|29|Carmen García|carmengarcía@email.com|990032445
CUENTA|129|29|1405.28|Corriente
CLIENTE|32|Laura Díaz|lauradíaz@email.com|905405562
CUENTA|132|32|3290.60|Ahorros
CLIENTE|35|Luis Pérez|luispérez@email.com|926529009
CUENTA|135|35|9321.20|Ahorros
CLIENTE|38|Pedro Pérez|pedropérez@email.com|960207226
CUENTA|138|38|4673.81|Ahorros
CLIENTE|41|Luis Martín|luismartín@email.com|913111820
CUENTA|141|41|4932.54|Ahorros
CLIENTE|44|Luis Pérez|luispérez@email.com|950638200
CUENTA|144|44|1254.65|Ahorros
CLIENTE|47|Ana Sánchez|anasánchez@email.com|922286208
CUENTA|147|47|5777.17|Ahorros
CLIENTE|50|Luis López|luislópez@email.com|972158725
CUENTA|150|50|8728.36|Corriente
CLIENTE|53|Juan Díaz|juandíaz@email.com|923685378
CUENTA|153|53|5211.98|Corriente
CLIENTE|56|Laura Díaz|lauradíaz@email.com|944647265
CUENTA|156|56|6625.56|Ahorros
CLIENTE|59|Luis Pérez|luispérez@email.com|934044808
CUENTA|159|59|6122.45|Ahorros
CLIENTE|62|Laura Rodríguez|laurarodríguez@email.com|939521542
CUENTA|162|62|6155.47|Corriente
CLIENTE|65|Pedro Rodríguez|pedrorodríguez@email.com|974742117
CUENTA|165|65|4422.83|Ahorros
CLIENTE|68|Carlos González|carlosgonzález@email.com|949412569
CUENTA|168|68|2362.08|Corriente
CLIENTE|71|Ana López|analópez@email.com|965452810
CUENTA|171|71|2997.82|Corriente
CLIENTE|74|Juan Martín|juanmartín@email.com|906490614
CUENTA|174|74|7833.40|Corriente
CLIENTE|77|María García|maríagarcía@email.com|900044642
CUENTA|177|77|2828.75|Ahorros
CLIENTE|80|Ana Pérez|anapérez@email.com|985372446
CUENTA|180|80|5786.29|Ahorros
CLIENTE|83|Juan López|juanlópez@email.com|940095441
CUENTA|183|83|9386.90|Ahorros
CLIENTE|86|Carmen Díaz|carmendíaz@email.com|917651144
CUENTA|186|86|9072.00|Ahorros
CLIENTE|89|Luis González|luisgonzález@email.com|938163409
CUENTA|189|89|4605.98|Ahorros
CLIENTE|92|Juan Sánchez|juansánchez@email.com|992996042
CUENTA|192|92|6020.09|Ahorros
CLIENTE|95|Juan Pérez|juanpérez@email.com|911511346
CUENTA|195|95|4302.59|Corriente
CLIENTE|98|Carlos Pérez|carlospérez@email.com|935579306
CUENTA|198|98|2991.18|Corriente
CLIENTE|101|Laura López|lauralópez@email.com|968634868
CUENTA|201|101|2283.83|Corriente
CLIENTE|104|Carmen Díaz|carmendíaz@email.com|942528910
