CLIENTE|2|Carmen García|carmengarcía@email.com|967567356
CUENTA|102|2|8288.46|Corriente
CLIENTE|5|Laura Rodríguez|laurarodríguez@email.com|930814532
CUENTA|105|5|3574.95|Ahorros
CLIENTE|8|Carmen Sánchez|carmensánchez@email.com|902067875
CUENTA|108|8|5692.97|Corriente
CLIENTE|11|Luis Sánchez|luissánchez@email.com|954719838
CUENTA|111|11|9822.67|Ahorros
CLIENTE|14|Ana Díaz|anadíaz@email.com|966213555
CUENTA|114|14|9445.06|Ahorros
CLIENTE|17|María Pérez|maríapérez@email.com|950210327
CUENTA|117|17|6962.79|Ahorros
CLIENTE|20|Carlos López|carloslópez@email.com|942767639
CUENTA|120|20|1051.51|Ahorros
CLIENTE|23|Carlos López|carloslópez@email.com|919597994
CUENTA|123|23|2895.56|Corriente
CLIENTE|26|Ana Díaz|anadíaz@email.com|988179303
CUENTA|126|26|6386.29|Corriente
CLIENTE|29|Pedro Rodríguez|pedrorodríguez@email.com|925916576
CUENTA|129|29|7568.86|Corriente
CLIENTE|32|María López|maríalópez@email.com|989316885
CUENTA|132|32|7999.77|Ahorros
CLIENTE|35|Juan Rodríguez|juanrodríguez@email.com|984764302
CUENTA|135|35|6288.67|Corriente
CLIENTE|38|Carlos López|carloslópez@email.com|973646906
CUENTA|138|38|2661.52|Corriente
CLIENTE|41|Pedro Pérez|pedropérez@email.com|931677812
CUENTA|141|41|1603.78|Corriente
CLIENTE|44|Luis López|luislópez@email.com|944858373
CUENTA|144|44|6484.40|Ahorros
CLIENTE|47|María Martín|maríamartín@email.com|932475836
CUENTA|147|47|3481.82|Corriente
CLIENTE|50|Carmen Rodríguez|carmenrodríguez@email.com|939124040
CUENTA|150|50|2702.65|Ahorros
CLIENTE|53|María González|maríagonzález@email.com|931125660
CUENTA|153|53|1070.45|Ahorros
CLIENTE|56|Pedro Rodríguez|pedrorodríguez@email.com|962524687
CUENTA|156|56|5461.23|Corriente
CLIENTE|59|Carlos López|carloslópez@email.com|909107316
CUENTA|159|59|2022.10|Corriente
CLIENTE|62|Juan Martín|juanmartín@email.com|959742147
CUENTA|162|62|9377.07|Ahorros
CLIENTE|65|Laura Sánchez|laurasánchez@email.com|977639377
CUENTA|165|65|8680.62|Ahorros
CLIENTE|68|Carlos Pérez|carlospérez@email.com|908556720
CUENTA|168|68|1407.90|Ahorros
CLIENTE|71|Carmen García|carmengarcía@email.com|945052563
CUENTA|171|71|1517.29|Corriente
CLIENTE|74|María López|maríalópez@email.com|983516709
CUENTA|174|74|7262.34|Corriente
CLIENTE|77|Luis González|luisgonzález@email.com|985650821
CUENTA|177|77|1958.75|Corriente
CLIENTE|80|María González|maríagonzález@email.com|913512969
CUENTA|180|80|8506.18|Ahorros
CLIENTE|83|Juan Díaz|juandíaz@email.com|935392577
CUENTA|183|83|1946.82|Corriente
CLIENTE|86|Juan Pérez|juanpérez@email.com|920566676
CUENTA|186|86|8699.94|Ahorros
CLIENTE|89|María García|maríagarcía@email.com|905675319
CUENTA|189|89|3294.54|Ahorros
CLIENTE|92|Carlos Díaz|carlosdíaz@email.com|989496352
CUENTA|192|92|1667.96|Ahorros
CLIENTE|95|Carlos López|carloslópez@email.com|947648213
CUENTA|195|95|5502.55|Ahorros
CLIENTE|98|Carmen González|carmengonzález@email.com|992001317
CUENTA|198|98|5695.92|Ahorros
CLIENTE|101|Juan López|juanlópez@email.com|950003146
CUENTA|201|101|1328.08|Ahorros
CLIENTE|104|Luis Pérez|luispérez@email.com|985818699
