CLIENTE|3|Carmen López|carmenlópez@email.com|988610460
CUENTA|103|3|6452.98|Corriente
CLIENTE|6|Ana Díaz|anadíaz@email.com|907154315
CUENTA|106|6|5091.02|Corriente
CLIENTE|9|Carmen Pérez|carmenpérez@email.com|968657184
CUENTA|109|9|2475.33|Ahorros
CLIENTE|12|Laura Sánchez|laurasánchez@email.com|919017244
CUENTA|112|12|8992.79|Ahorros
CLIENTE|15|Luis Rodríguez|luisrodríguez@email.com|960211319
CUENTA|115|15|5408.56|Corriente
CLIENTE|18|Carlos González|carlosgonzález@email.com|934229489
CUENTA|118|18|2820.06|Ahorros
CLIENTE|21|Laura Rodríguez|laurarodríguez@email.com|932943773
CUENTA|121|21|9751.79|Ahorros
CLIENTE|24|Carmen García|carmengarcía@email.com|976567198
CUENTA|124|24|1196.61|Ahorros
CLIENTE|27|Ana Díaz|anadíaz@email.com|998459508
CUENTA|127|27|4345.93|Corriente
CLIENTE|30|Carmen Martín|carmenmartín@email.com|962719837
CUENTA|130|30|3414.67|Ahorros
CLIENTE|33|Ana García|anagarcía@email.com|913090382
CUENTA|133|33|6578.12|Ahorros
CLIENTE|36|Carlos Sánchez|carlossánchez@email.com|952287591
CUENTA|136|36|8303.80|Corriente
CLIENTE|39|María Martín|maríamartín@email.com|936154000
CUENTA|139|39|3474.68|Ahorros
CLIENTE|42|María Martín|maríamartín@email.com|900178279
CUENTA|142|42|5413.26|Ahorros
CLIENTE|45|Ana Martín|anamartín@email.com|955250041
CUENTA|145|45|6186.49|Corriente
CLIENTE|48|Carlos Sánchez|carlossánchez@email.com|979285523
CUENTA|148|48|1152.41|Corriente
CLIENTE|51|Pedro Rodríguez|pedrorodríguez@email.com|917235208
CUENTA|151|51|6141.10|Corriente
CLIENTE|54|Carmen Pérez|carmenpérez@email.com|918013662
CUENTA|154|54|8463.04|Corriente
CLIENTE|57|Luis Sánchez|luissánchez@email.com|944754179
CUENTA|157|57|2389.47|Ahorros
CLIENTE|60|Juan Rodríguez|juanrodríguez@email.com|934504400
CUENTA|160|60|1518.26|Corriente
CLIENTE|63|Carmen González|carmengonzález@email.com|981181725
CUENTA|163|63|7361.94|Ahorros
CLIENTE|66|Luis Sánchez|luissánchez@email.com|910296447
CUENTA|166|66|8203.52|Corriente
CLIENTE|69|Carmen Díaz|carmendíaz@email.com|974565176
CUENTA|169|69|7928.50|Ahorros
CLIENTE|72|María García|maríagarcía@email.com|940752670
CUENTA|172|72|1820.16|Ahorros
CLIENTE|75|Pedro Martín|pedromartín@email.com|938056145
CUENTA|175|75|2750.37|Corriente
CLIENTE|78|Luis Díaz|luisdíaz@email.com|968692155
CUENTA|178|78|6626.37|Ahorros
CLIENTE|81|Carmen Díaz|carmendíaz@email.com|994072961
CUENTA|181|81|1942.62|Ahorros
CLIENTE|84|Laura López|lauralópez@email.com|981236111
CUENTA|184|84|2798.29|Corriente
CLIENTE|87|Pedro Rodríguez|pedrorodríguez@email.com|925046952
CUENTA|187|87|8928.05|Corriente
CLIENTE|90|Luis Rodríguez|luisrodríguez@email.com|996153973
CUENTA|190|90|2939.85|Ahorros
CLIENTE|93|Carmen Martín|carmenmartín@email.com|940124716
CUENTA|193|93|1548.43|Corriente
CLIENTE|96|María García|maríagarcía@email.com|952027013
CUENTA|196|96|6915.02|Ahorros
CLIENTE|99|María Sánchez|maríasánchez@email.com|930933608
CUENTA|199|99|4366.33|Corriente
CLIENTE|102|Luis Díaz|luisdíaz@email.com|973337282
CUENTA|202|102|1025.16|Ahorros
CLIENTE|105|Pedro González|pedrogonzález@email.com|971941673
CUENTA|205|105|2105.75|Ahorros
CLIENTE|108|Juan López|juanlópez@email.com|977393911
CUENTA|208|108|2146.41|Corriente
CLIENTE|111|Carlos Martín|carlosmartín@email.com|952225242
CUENTA|211|111|4166.82|Ahorros
CLIENTE|114|Carmen González|carmengonzález@email.com|909520297
CUENTA|214|114|7600.97|Corriente
CLIENTE|117|Juan Sánchez|juansánchez@email.com|909016263
CUENTA|217|117|9544.65|Corriente
CLIENTE|120|Luis González|luisgonzález@email.com|913291821
CUENTA|220|120|3220.26|Corriente
CLIENTE|123|Ana Rodríguez|anarodríguez@email.com|991534983
CUENTA|223|123|3577.55|Ahorros
CLIENTE|126|Ana Martín|anamartín@email.com|964191969
CUENTA|226|126|7208.82|Ahorros
CLIENTE|129|María López|maríalópez@email.com|993941628
CUENTA|229|129|7150.47|Corriente
CLIENTE|132|Carmen Pérez|carmenpérez@email.com|944136320
CUENTA|232|132|4212.94|Ahorros
CLIENTE|135|Juan García|juangarcía@email.com|980411772
CUENTA|235|135|9046.06|Corriente
CLIENTE|138|Luis Pérez|luispérez@email.com|935877527
CUENTA|238|138|4098.48|Ahorros
CLIENTE|141|Ana González|anagonzález@email.com|961646491
CUENTA|241|141|6442.53|Ahorros
CLIENTE|144|Carlos Martín|carlosmartín@email.com|931341340
CUENTA|244|144|2742.63|Ahorros
CLIENTE|147|Pedro García|pedrogarcía@email.com|934247432
CUENTA|247|147|4334.33|Ahorros
CLIENTE|150|Juan López|juanlópez@email.com|958893349
CUENTA|250|150|3026.47|Ahorros
CLIENTE|153|Pedro Pérez|pedropérez@email.com|925304348
CUENTA|253|153|4240.12|Corriente
CLIENTE|156|Laura Pérez|laurapérez@email.com|904250046
CUENTA|256|156|1790.37|Ahorros
CLIENTE|159|Luis Díaz|luisdíaz@email.com|967578746
CUENTA|259|159|2662.64|Ahorros
CLIENTE|162|Carlos Rodríguez|carlosrodríguez@email.com|904890332
CUENTA|262|162|7884.63|Corriente
CLIENTE|165|Juan Pérez|juanpérez@email.com|955298136
CUENTA|265|165|1686.43|Corriente
CLIENTE|168|Luis González|luisgonzález@email.com|989770871
CUENTA|268|168|7443.10|Corriente
CLIENTE|171|Pedro García|pedrogarcía@email.com|909960676
CUENTA|271|171|9010.93|Corriente
CLIENTE|174|Ana González|anagonzález@email.com|997590460
CUENTA|274|174|1947.33|Ahorros
CLIENTE|177|Pedro Díaz|pedrodíaz@email.com|915525066
CUENTA|277|177|2896.30|Ahorros
CLIENTE|180|María López|maríalópez@email.com|952749159
CUENTA|280|180|6584.28|Corriente
CLIENTE|183|Ana Pérez|anapérez@email.com|919422171
CUENTA|283|183|1585.85|Corriente
CLIENTE|186|Laura García|lauragarcía@email.com|957614903
CUENTA|286|186|3367.11|Corriente
CLIENTE|189|Luis López|luislópez@email.com|910663120
CUENTA|289|189|1008.01|Ahorros
CLIENTE|192|Ana Díaz|anadíaz@email.com|996590467
CUENTA|292|192|6757.97|Corriente
CLIENTE|195|Ana García|anagarcía@email.com|934127156
CUENTA|295|195|2060.35|Corriente
CLIENTE|198|Laura Martín|lauramartín@email.com|909154802
CUENTA|298|198|7357.86|Corriente
CLIENTE|201|Luis Sánchez|luissánchez@email.com|965816680
CUENTA|301|201|8752.45|Ahorros
CLIENTE|204|Luis González|luisgonzález@email.com|985062737
CUENTA|304|204|1100.90|Ahorros
CLIENTE|207|Juan González|juangonzález@email.com|900864713
CUENTA|307|207|3510.21|Ahorros
CLIENTE|210|Juan González|juangonzález@email.com|938212229
CUENTA|310|210|3282.99|Ahorros
CLIENTE|213|Pedro Pérez|pedropérez@email.com|972520181
CUENTA|313|213|1204.58|Ahorros
CLIENTE|216|Carmen Pérez|carmenpérez@email.com|998336423
CUENTA|316|216|3375.26|Ahorros
CLIENTE|219|Ana Díaz|anadíaz@email.com|933524736
