CLIENTE|1|Pedro Pérez|pedropérez@email.com|945665710
CUENTA|101|1|8587.88|Ahorros
CLIENTE|4|Carmen García|carmengarcía@email.com|907217293
CUENTA|104|4|3846.39|Ahorros
CLIENTE|7|Carlos López|carloslópez@email.com|927220653
CUENTA|107|7|3510.44|Corriente
CLIENTE|10|Laura López|lauralópez@email.com|938652154
CUENTA|110|10|9083.42|Ahorros
CLIENTE|13|Pedro González|pedrogonzález@email.com|912467565
CUENTA|113|13|1789.63|Ahorros
CLIENTE|16|Luis García|luisgarcía@email.com|952939021
CUENTA|116|16|3186.50|Ahorros
CLIENTE|19|Luis García|luisgarcía@email.com|965924248
CUENTA|119|19|8801.00|Ahorros
CLIENTE|22|Juan Díaz|juandíaz@email.com|974037788
CUENTA|122|22|4335.02|Corriente
CLIENTE|25|Carlos López|carloslópez@email.com|971854054
CUENTA|125|25|9964.58|Ahorros
CLIENTE|28|Juan López|juanlópez@email.com|907111262
CUENTA|128|28|8767.95|Ahorros
CLIENTE|31|Luis Martín|luismartín@email.com|911629776
CUENTA|131|31|1700.40|Ahorros
CLIENTE|34|Pedro Martín|pedromartín@email.com|916671067
CUENTA|134|34|3333.53|Corriente
CLIENTE|37|María Pérez|maríapérez@email.com|965084115
CUENTA|137|37|5531.95|Ahorros
CLIENTE|40|María Rodríguez|maríarodríguez@email.com|989596306
CUENTA|140|40|2338.76|Ahorros
CLIENTE|43|Carlos Pérez|carlospérez@email.com|953233751
CUENTA|143|43|1151.52|Ahorros
CLIENTE|46|Carlos Sánchez|carlossánchez@email.com|956808195
CUENTA|146|46|5196.15|Ahorros
CLIENTE|49|Carmen González|carmengonzález@email.com|932899117
CUENTA|149|49|1925.75|Ahorros
CLIENTE|52|María González|maríagonzález@email.com|955622254
CUENTA|152|52|3735.88|Corriente
CLIENTE|55|Luis Díaz|luisdíaz@email.com|965043615
CUENTA|155|55|8934.08|Corriente
CLIENTE|58|Ana López|analópez@email.com|917884469
CUENTA|158|58|5536.04|Ahorros
CLIENTE|61|Carlos Rodríguez|carlosrodríguez@email.com|991237484
CUENTA|161|61|7019.31|Corriente
CLIENTE|64|Carmen López|carmenlópez@email.com|917774737
CUENTA|164|64|6327.83|Ahorros
CLIENTE|67|Carlos Díaz|carlosdíaz@email.com|959603107
CUENTA|167|67|4723.95|Ahorros
CLIENTE|70|Juan Martín|juanmartín@email.com|959324744
CUENTA|170|70|3462.35|Ahorros
CLIENTE|73|Ana Martín|anamartín@email.com|958145694
CUENTA|173|73|2587.66|Corriente
CLIENTE|76|Ana Díaz|anadíaz@email.com|975970833
CUENTA|176|76|9626.07|Corriente
CLIENTE|79|Carlos Sánchez|carlossánchez@email.com|979304193
CUENTA|179|79|7405.20|Corriente
CLIENTE|82|Pedro García|pedrogarcía@email.com|930296234
CUENTA|182|82|5340.43|Ahorros
CLIENTE|85|Ana González|anagonzález@email.com|926280788
CUENTA|185|85|7413.61|Ahorros
CLIENTE|88|María López|maríalópez@email.com|903806079
CUENTA|188|88|5087.89|Ahorros
CLIENTE|91|Laura Rodríguez|laurarodríguez@email.com|934938182
CUENTA|191|91|1744.10|Corriente
CLIENTE|94|Carmen Sánchez|carmensánchez@email.com|903966206
CUENTA|194|94|2105.53|Corriente
CLIENTE|97|Luis Sánchez|luissánchez@email.com|937535111
CUENTA|197|97|6118.25|Ahorros
CLIENTE|100|Carmen González|carmengonzález@email.com|901445252
CUENTA|200|100|4105.68|Ahorros
CLIENTE|103|Laura Rodríguez|laurarodríguez@email.com|980444489
CUENTA|203|103|4156.11|Ahorros
CLIENTE|106|Ana Díaz|anadíaz@email.com|948160290
CUENTA|206|106|7599.99|Ahorros
CLIENTE|109|María López|maríalópez@email.com|998141356
CUENTA|209|109|4889.53|Ahorros
CLIENTE|112|Juan Sánchez|juansánchez@email.com|950845066
CUENTA|212|112|3345.43|Ahorros
CLIENTE|115|Juan García|juangarcía@email.com|967584923
CUENTA|215|115|1504.87|Corriente
