CLIENTE|2|Pedro Díaz|pedrodíaz@email.com|970972200
CUENTA|102|2|5616.67|Ahorros
CLIENTE|5|Ana Rodríguez|anarodríguez@email.com|915597501
CUENTA|105|5|5076.33|Ahorros
CLIENTE|8|Ana Díaz|anadíaz@email.com|976371963
CUENTA|108|8|2097.46|Ahorros
CLIENTE|11|Pedro Rodríguez|pedrorodríguez@email.com|998695672
CUENTA|111|11|3538.96|Ahorros
CLIENTE|14|Carlos Pérez|carlospérez@email.com|990953957
CUENTA|114|14|6274.85|Ahorros
CLIENTE|17|Juan Sánchez|juansánchez@email.com|961584442
CUENTA|117|17|2114.13|Ahorros
CLIENTE|20|Luis Díaz|luisdíaz@email.com|974382853
CUENTA|120|20|5679.67|Corriente
CLIENTE|23|Carmen Martín|carmenmartín@email.com|904623194
CUENTA|123|23|6287.42|Corriente
CLIENTE|26|Carmen Sánchez|carmensánchez@email.com|912896420
CUENTA|126|26|5513.14|Ahorros
CLIENTE|29|Pedro Rodríguez|pedrorodríguez@email.com|923080973
CUENTA|129|29|4349.19|Corriente
CLIENTE|32|María Rodríguez|maríarodríguez@email.com|977742337
CUENTA|132|32|3768.65|Ahorros
CLIENTE|35|Carmen Rodríguez|carmenrodríguez@email.com|968415809
CUENTA|135|35|9204.51|Ahorros
CLIENTE|38|Ana Pérez|anapérez@email.com|912558787
CUENTA|138|38|8531.44|Corriente
CLIENTE|41|Carmen López|carmenlópez@email.com|918207775
CUENTA|141|41|3255.56|Corriente
CLIENTE|44|Ana García|anagarcía@email.com|939124227
CUENTA|144|44|7608.43|Ahorros
CLIENTE|47|Juan Sánchez|juansánchez@email.com|980619685
CUENTA|147|47|8669.13|Corriente
CLIENTE|50|Juan García|juangarcía@email.com|905837819
CUENTA|150|50|1651.60|Ahorros
CLIENTE|53|María García|maríagarcía@email.com|929962470
CUENTA|153|53|1428.05|Ahorros
CLIENTE|56|Carmen Díaz|carmendíaz@email.com|903625047
CUENTA|156|56|9185.93|Corriente
CLIENTE|59|Juan Díaz|juandíaz@email.com|973501672
CUENTA|159|59|7870.96|Corriente
CLIENTE|62|Juan García|juangarcía@email.com|958138399
CUENTA|162|62|5539.52|Ahorros
CLIENTE|65|Juan Pérez|juanpérez@email.com|954750753
CUENTA|165|65|6232.33|Corriente
CLIENTE|68|Juan Martín|juanmartín@email.com|943077958
CUENTA|168|68|3623.81|Corriente
CLIENTE|71|Luis Sánchez|luissánchez@email.com|963770006
