CLIENTE|3|Luis Sánchez|luissánchez@email.com|981108402
CUENTA|103|3|5009.03|Ahorros
CLIENTE|6|Carlos Martín|carlosmartín@email.com|930628673
CUENTA|106|6|2634.34|Corriente
CLIENTE|9|Carmen Martín|carmenmartín@email.com|967816001
CUENTA|109|9|7124.35|Ahorros
CLIENTE|12|Carmen González|carmengonzález@email.com|993341886
CUENTA|112|12|3483.75|Corriente
CLIENTE|15|Carmen Sánchez|carmensánchez@email.com|963936661
CUENTA|115|15|6452.55|Corriente
CLIENTE|18|Laura Díaz|lauradíaz@email.com|945634991
CUENTA|118|18|7377.15|Corriente
CLIENTE|21|Juan Pérez|juanpérez@email.com|935704300
CUENTA|121|21|4431.11|Corriente
CLIENTE|24|Laura Martín|lauramartín@email.com|913615948
CUENTA|124|24|4350.50|Corriente
CLIENTE|27|María Díaz|maríadíaz@email.com|995616631
CUENTA|127|27|1562.21|Ahorros
CLIENTE|30|Ana González|anagonzález@email.com|933262301
CUENTA|130|30|1260.44|Corriente
CLIENTE|33|María García|maríagarcía@email.com|912765524
CUENTA|133|33|7641.03|Ahorros
CLIENTE|36|Carlos Martín|carlosmartín@email.com|948590110
CUENTA|136|36|7516.46|Corriente
CLIENTE|39|Carlos González|carlosgonzález@email.com|988787477
CUENTA|139|39|6392.51|Corriente
CLIENTE|42|Carmen Sánchez|carmensánchez@email.com|911434636
CUENTA|142|42|8740.34|Corriente
CLIENTE|45|Laura Martín|lauramartín@email.com|995455369
CUENTA|145|45|9429.83|Ahorros
CLIENTE|48|Carmen Sánchez|carmensánchez@email.com|941584061
CUENTA|148|48|5895.50|Corriente
CLIENTE|51|Pedro López|pedrolópez@email.com|964287042
CUENTA|151|51|8391.37|Corriente
CLIENTE|54|Carlos López|carloslópez@email.com|910081240
CUENTA|154|54|9350.69|Corriente
CLIENTE|57|Carlos Sánchez|carlossánchez@email.com|996548569
CUENTA|157|57|2214.20|Corriente
CLIENTE|60|Laura Díaz|lauradíaz@email.com|916639973
CUENTA|160|60|3479.10|Corriente
CLIENTE|63|Laura López|lauralópez@email.com|975720135
CUENTA|163|63|3292.42|Corriente
CLIENTE|66|Carmen Pérez|carmenpérez@email.com|921734117
CUENTA|166|66|8353.54|Corriente
CLIENTE|69|Luis Díaz|luisdíaz@email.com|926551366
CUENTA|169|69|4026.91|Ahorros
CLIENTE|72|Luis García|luisgarcía@email.com|997255480
CUENTA|172|72|5224.46|Ahorros
CLIENTE|75|Pedro Díaz|pedrodíaz@email.com|995297607
CUENTA|175|75|5826.48|Corriente
CLIENTE|78|Ana Martín|anamartín@email.com|944419538
CUENTA|178|78|8675.01|Corriente
CLIENTE|81|Ana Rodríguez|anarodríguez@email.com|906570028
CUENTA|181|81|4490.60|Ahorros
CLIENTE|84|Pedro Díaz|pedrodíaz@email.com|933704541
CUENTA|184|84|5265.47|Ahorros
CLIENTE|87|Carlos Martín|carlosmartín@email.com|978884921
CUENTA|187|87|3538.94|Ahorros
CLIENTE|90|Ana Pérez|anapérez@email.com|949082219
CUENTA|190|90|7134.59|Ahorros
CLIENTE|93|Luis Martín|luismartín@email.com|912797551
CUENTA|193|93|5077.66|Corriente
CLIENTE|96|Laura Rodríguez|laurarodríguez@email.com|956671845
CUENTA|196|96|3254.88|Ahorros
CLIENTE|99|María Martín|maríamartín@email.com|969969106
CUENTA|199|99|9586.12|Corriente
CLIENTE|102|Laura López|lauralópez@email.com|911162024
CUENTA|202|102|5527.37|Corriente
CLIENTE|105|María García|maríagarcía@email.com|994047436
CUENTA|205|105|3695.58|Ahorros
CLIENTE|108|María Martín|maríamartín@email.com|933953975
CUENTA|208|108|1672.21|Ahorros
CLIENTE|111|Ana López|analópez@email.com|900506805
CUENTA|211|111|3527.38|Ahorros
CLIENTE|114|Carlos González|carlosgonzález@email.com|904840594
CUENTA|214|114|1101.31|Corriente
CLIENTE|117|Carlos Sánchez|carlossánchez@email.com|977307516
CUENTA|217|117|5183.03|Ahorros
CLIENTE|120|Juan Rodríguez|juanrodríguez@email.com|979072302
CUENTA|220|120|4353.57|Corriente
CLIENTE|123|Pedro Díaz|pedrodíaz@email.com|999182696
CUENTA|223|123|9227.46|Ahorros
CLIENTE|126|Carmen Martín|carmenmartín@email.com|928403718
CUENTA|226|126|2876.98|Corriente
CLIENTE|129|Laura Martín|lauramartín@email.com|993664767
CUENTA|229|129|6960.56|Ahorros
CLIENTE|132|María Pérez|maríapérez@email.com|968390615
CUENTA|232|132|1586.30|Corriente
CLIENTE|135|Laura Díaz|lauradíaz@email.com|999689745
CUENTA|235|135|6521.47|Ahorros
CLIENTE|138|Carlos García|carlosgarcía@email.com|958357617
CUENTA|238|138|8573.00|Corriente
CLIENTE|141|María Sánchez|maríasánchez@email.com|946749909
CUENTA|241|141|5365.91|Ahorros
CLIENTE|144|Carlos Martín|carlosmartín@email.com|963197616
CUENTA|244|144|2945.03|Ahorros
CLIENTE|147|Laura Rodríguez|laurarodríguez@email.com|925518649
CUENTA|247|147|5958.09|Corriente
CLIENTE|150|Pedro Martín|pedromartín@email.com|974921362
CUENTA|250|150|3110.93|Ahorros
CLIENTE|153|Luis González|luisgonzález@email.com|928106304
CUENTA|253|153|7044.30|Ahorros
CLIENTE|156|Pedro Martín|pedromartín@email.com|932551787
CUENTA|256|156|3962.49|Ahorros
CLIENTE|159|Juan Rodríguez|juanrodríguez@email.com|930917516
CUENTA|259|159|1154.15|Ahorros
CLIENTE|162|Carmen Martín|carmenmartín@email.com|913452860
CUENTA|262|162|7654.89|Corriente
CLIENTE|165|Laura López|lauralópez@email.com|933607684
CUENTA|265|165|1894.48|Ahorros
CLIENTE|168|María González|maríagonzález@email.com|957658154
CUENTA|268|168|3819.50|Ahorros
CLIENTE|171|Pedro Díaz|pedrodíaz@email.com|992289944
CUENTA|271|171|1658.01|Ahorros
CLIENTE|174|Luis Pérez|luispérez@email.com|989056274
CUENTA|274|174|2591.39|Corriente
CLIENTE|177|Luis Rodríguez|luisrodríguez@email.com|949452071
CUENTA|277|177|5919.33|Corriente
CLIENTE|180|Laura Pérez|laurapérez@email.com|967557698
CUENTA|280|180|1297.89|Ahorros
CLIENTE|183|María Rodríguez|maríarodríguez@email.com|917462154
CUENTA|283|183|4802.23|Corriente
CLIENTE|186|Luis Díaz|luisdíaz@email.com|994279498
CUENTA|286|186|5773.90|Corriente
CLIENTE|189|Laura Sánchez|laurasánchez@email.com|987276210
CUENTA|289|189|1897.64|Ahorros
CLIENTE|192|Laura González|lauragonzález@email.com|913993209
CUENTA|292|192|5268.55|Ahorros
CLIENTE|195|Carlos García|carlosgarcía@email.com|951382773
