CLIENTE|1|Carmen González|carmengonzález@email.com|999700640
CLIENTE|514|Laura Díaz|lauradíaz@email.com|934846140
CLIENTE|4|Carmen Rodríguez|carmenrodríguez@email.com|956793846
CLIENTE|517|Luis Rodríguez|luisrodríguez@email.com|910242643
CLIENTE|7|Carlos Martín|carlosmartín@email.com|914045233
CLIENTE|520|Ana García|anagarcía@email.com|990188657
CLIENTE|10|Juan Martín|juanmartín@email.com|946250321
CLIENTE|523|Juan López|juanlópez@email.com|927287733
CLIENTE|13|Luis Díaz|luisdíaz@email.com|927798792
CLIENTE|526|María Pérez|maríapérez@email.com|954118914
CLIENTE|16|Pedro López|pedrolópez@email.com|935864494
CLIENTE|529|Carlos García|carlosgarcía@email.com|960482682
CLIENTE|19|Luis Díaz|luisdíaz@email.com|991703608
CLIENTE|532|Carlos López|carloslópez@email.com|925804547
CLIENTE|22|Laura López|lauralópez@email.com|933376192
CLIENTE|535|Carmen Martín|carmenmartín@email.com|951137866
CLIENTE|25|Carlos Pérez|carlospérez@email.com|948022665
CLIENTE|538|Pedro González|pedrogonzález@email.com|944234504
CLIENTE|28|María Pérez|maríapérez@email.com|938356542
CLIENTE|541|Juan Rodríguez|juanrodríguez@email.com|919397057
CLIENTE|31|Pedro Rodríguez|pedrorodríguez@email.com|937907128
CLIENTE|544|Carmen López|carmenlópez@email.com|981528567
CLIENTE|34|Carmen Díaz|carmendíaz@email.com|936963883
CLIENTE|547|Carlos López|carloslópez@email.com|908983632
CLIENTE|37|Ana González|anagonzález@email.com|917988180
CLIENTE|550|Carlos Pérez|carlospérez@email.com|949201393
CLIENTE|40|Laura Martín|lauramartín@email.com|955777737
CLIENTE|553|Luis López|luislópez@email.com|964695480
CLIENTE|43|Carmen Martín|carmenmartín@email.com|959560254
CLIENTE|556|Ana González|anagonzález@email.com|929731557
CLIENTE|46|María González|maríagonzález@email.com|938701607
CLIENTE|559|Carlos García|carlosgarcía@email.com|996668710
CLIENTE|49|Laura Martín|lauramartín@email.com|972112325
CLIENTE|562|Carmen González|carmengonzález@email.com|927168441
CLIENTE|52|Laura González|lauragonzález@email.com|924322124
CLIENTE|565|Ana López|analópez@email.com|904723702
CLIENTE|55|Carmen Díaz|carmendíaz@email.com|979881061
CLIENTE|568|Carlos Sánchez|carlossánchez@email.com|915006494
CLIENTE|58|Juan Pérez|juanpérez@email.com|915313415
CLIENTE|571|Carmen González|carmengonzález@email.com|973736207
CLIENTE|61|Carlos Rodríguez|carlosrodríguez@email.com|958760483
CLIENTE|574|Carlos Sánchez|carlossánchez@email.com|908954360
CLIENTE|64|Luis Díaz|luisdíaz@email.com|973720924
CLIENTE|577|Pedro Sánchez|pedrosánchez@email.com|906081247
CLIENTE|67|Juan Sánchez|juansánchez@email.com|933875854
CLIENTE|580|María Pérez|maríapérez@email.com|955023214
CLIENTE|70|Carlos González|carlosgonzález@email.com|979620501
CLIENTE|583|Ana Sánchez|anasánchez@email.com|992794365
CLIENTE|73|María González|maríagonzález@email.com|954579037
CLIENTE|586|Carmen González|carmengonzález@email.com|963048348
CLIENTE|76|Ana Martín|anamartín@email.com|979640043
CLIENTE|589|Juan Díaz|juandíaz@email.com|994426465
CLIENTE|79|Luis García|luisgarcía@email.com|986361000
CLIENTE|592|Carlos González|carlosgonzález@email.com|967233499
