CLIENTE|2|María Pérez|maríapérez@email.com|983170852
CUENTA|102|2|8502.80|Ahorros
CLIENTE|5|Laura González|lauragonzález@email.com|913617232
CUENTA|105|5|7413.12|Ahorros
CLIENTE|8|Luis Pérez|luispérez@email.com|908909040
CUENTA|108|8|5495.57|Ahorros
CLIENTE|11|Pedro González|pedrogonzález@email.com|908947570
CUENTA|111|11|8570.10|Corriente
CLIENTE|14|Ana Sánchez|anasánchez@email.com|940713882
CUENTA|114|14|1509.89|Corriente
CLIENTE|17|Pedro Martín|pedromartín@email.com|907454265
CUENTA|117|17|9861.76|Corriente
CLIENTE|20|Luis Sánchez|luissánchez@email.com|934870420
CUENTA|120|20|8857.66|Ahorros
CLIENTE|23|María Díaz|maríadíaz@email.com|994250753
CUENTA|123|23|6575.10|Corriente
CLIENTE|26|Ana Sánchez|anasánchez@email.com|995118660
CUENTA|126|26|2855.61|Ahorros
CLIENTE|29|Carmen Pérez|carmenpérez@email.com|995951471
CUENTA|129|29|7226.95|Ahorros
CLIENTE|32|Laura Sánchez|laurasánchez@email.com|951690796
CUENTA|132|32|8249.99|Corriente
CLIENTE|35|Luis López|luislópez@email.com|946318429
CUENTA|135|35|2383.48|Ahorros
CLIENTE|38|Juan Pérez|juanpérez@email.com|933819442
CUENTA|138|38|3269.66|Ahorros
CLIENTE|41|Luis Rodríguez|luisrodríguez@email.com|947624186
CUENTA|141|41|4383.41|Corriente
CLIENTE|44|Juan Sánchez|juansánchez@email.com|917882626
CUENTA|144|44|7556.69|Ahorros
CLIENTE|47|Ana Rodríguez|anarodríguez@email.com|952030460
CUENTA|147|47|8305.95|Corriente
CLIENTE|50|Juan García|juangarcía@email.com|979105431
CUENTA|150|50|9975.16|Ahorros
CLIENTE|53|María Sánchez|maríasánchez@email.com|976126197
CUENTA|153|53|8464.37|Ahorros
CLIENTE|56|Luis López|luislópez@email.com|940533985
CUENTA|156|56|6353.43|Corriente
CLIENTE|59|María González|maríagonzález@email.com|923690186
CUENTA|159|59|5888.04|Corriente
CLIENTE|62|Carlos Rodríguez|carlosrodríguez@email.com|937520009
CUENTA|162|62|3948.17|Corriente
CLIENTE|65|María Rodríguez|maríarodríguez@email.com|987078474
CUENTA|165|65|8076.45|Corriente
CLIENTE|68|Laura Rodríguez|laurarodríguez@email.com|992422617
CUENTA|168|68|8057.92|Ahorros
CLIENTE|71|María González|maríagonzález@email.com|924577507
CUENTA|171|71|3146.82|Ahorros
CLIENTE|74|Ana García|anagarcía@email.com|974033599
CUENTA|174|74|7103.81|Ahorros
CLIENTE|77|María López|maríalópez@email.com|905990008
CUENTA|177|77|6967.64|Corriente
CLIENTE|80|Carmen Rodríguez|carmenrodríguez@email.com|966342649
CUENTA|180|80|8333.06|Ahorros
CLIENTE|83|Pedro Díaz|pedrodíaz@email.com|957415255
CUENTA|183|83|4072.21|Ahorros
CLIENTE|86|Juan García|juangarcía@email.com|932136787
CUENTA|186|86|5398.25|Ahorros
CLIENTE|89|Laura Pérez|laurapérez@email.com|979436110
CUENTA|189|89|1911.15|Corriente
CLIENTE|92|Carmen Pérez|carmenpérez@email.com|979151891
CUENTA|192|92|3589.95|Ahorros
CLIENTE|95|Juan López|juanlópez@email.com|952832997
CUENTA|195|95|9150.34|Corriente
CLIENTE|98|Luis García|luisgarcía@email.com|975637118
CUENTA|198|98|9731.32|Corriente
CLIENTE|101|Ana Díaz|anadíaz@email.com|998128302
CUENTA|201|101|3299.60|Corriente
CLIENTE|104|Ana González|anagonzález@email.com|961843324
CUENTA|204|104|2317.61|Corriente
CLIENTE|107|Pedro García|pedrogarcía@email.com|978896577
CUENTA|207|107|7507.33|Ahorros
CLIENTE|110|Carlos Pérez|carlospérez@email.com|946167903
CUENTA|210|110|5648.67|Corriente
CLIENTE|113|Carmen González|carmengonzález@email.com|902343244
CUENTA|213|113|7144.00|Corriente
CLIENTE|116|Laura Martín|lauramartín@email.com|988202698
CUENTA|216|116|9565.32|Ahorros
CLIENTE|119|Pedro Sánchez|pedrosánchez@email.com|914192463
CUENTA|219|119|8081.43|Ahorros
CLIENTE|122|Juan García|juangarcía@email.com|970860469
